"incident_id","incident_date","incident_time","updated_date","state","city_or_county","address","business_location_name","latitude","longitude","killed","injured","victims_killed","victims_injured","suspects_killed","suspects_injured","suspects_arrested","incident_characteristics","sources","date_fixed","year"
2570985,"April 12, 2023","6:45 PM",1681504201,"Indiana","Fort Wayne","3530 Harvester Ave","McCormick Park",41.0639,-85.0923,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.wishtv.com/news/indiana-news/4-people-shot-at-indiana-park-during-memorial-for-slain-man/"", ""https://www.wane.com/news/stuff-just-went-crazy-chaos-bullets-at-mccormick-park-balloon-release/"")","2023-04-12",2023
2570823,"April 12, 2023","5:45 PM",1687681365,"New Jersey","Trenton","Spring St and Calhoun St","N/A",40.2248,-74.7727,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://midjersey.news/2023/04/12/trenton-police-investigate-afternoon-shooting/"", ""https://www.rlsmedia.com/article/update-critical-injuries-reported-new-jersey-double-drive-shooting-incident"", ""https://midjersey.news/2023/06/23/two-others-have-died-from-trenton-shootings-increasing-trenton-homicide-total-to-17/"")","2023-04-12",2023
2570789,"April 12, 2023","6:31 PM",1681408534,"North Carolina","Goldsboro","112 N. Leslie St","N/A",35.3806,-77.9862,1,5,1,5,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.wral.com/story/14-year-old-dead-5-injured-in-goldsboro-shooting/20808686/"", ""https://www.facebook.com/watch/?v=760211325593424"", ""https://www.facebook.com/ncfightingcrime/posts/pfbid0LSj9txojth7B4Z5aHF7E2Y9aMd9UNJkg6fA7K98kjPGY3FJG9pekyz39r2CQMTPBl"")","2023-04-12",2023
2570622,"April 12, 2023","9:30 PM",1681613101,"Ohio","Toledo","998 Dorr St","Smith Park",41.653,-83.5673,1,5,1,5,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.wtol.com/article/news/crime/three-shot-central-toledo-ewing-woodland/512-6a939b10-cb52-4166-b7d5-ea0e07d7f1cc"", ""https://www.13abc.com/2023/04/13/tpd-one-woman-critical-condition-following-smith-park-shooting/"", ""https://www.13abc.com/2023/04/15/teenage-girl-shot-smith-park-dies-police-say/"")","2023-04-12",2023
3183722,"April 12, 2025","10:35 PM",1744681727,"Texas","Crosby","13203 Crosby Lynchburg Rd","Shell",29.8802,-95.064,1,6,1,6,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Convenience Store/Bodega [7-Eleven, Wawa, Stop-N-Go, ETC], Gasoline/Charging Station [Shell, Mobil, Tesla, ETC], House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://x.com/SheriffEd_HCSO/status/1911264680888484205"", ""https://www.khou.com/article/news/local/crosby-gas-station-shooting/285-2198f297-8b5a-45ff-8365-d80ffcb9c062"", ""https://baytownsun.com/local/19-year-old-killed-in-crosby-mass-shooting/article_fad3baa4-4a0c-482a-a7ed-44600ccf5e85.html"")","2025-04-12",2025
818932,"April 13, 2017","N/A",1492197954,"Georgia","Atlanta","30 Anderson Ave SW","West Lake MARTA station",33.7536,-84.446,1,3,1,3,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://www.cbs46.com/story/35146943/at-least-4-shot-at-westlake-marta-station"", ""http://www.firstcoastnews.com/news/5-shot-at-marta-station/431127337"", ""http://www.11alive.com/news/5-shot-at-marta-station/431097122"", ""http://www.11alive.com/news/local/family-of-marta-shooting-victim-i-really-thought-the-worst-but-im-so-glad-shes-alright/431179308"", ""http://www.ajc.com/news/local/murder-suspect-targeted-marta-train-shooting/E7CnXcbcDQ25hk7DMhRbnJ/"")","2017-04-13",2017
1374920,"April 13, 2019","3:40 AM",1565558490,"California","Moreno Valley","23500 block of Alessandro Blvd","N/A",33.9173,-117.252,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.sbsun.com/2019/04/17/four-people-injured-in-weekend-shooting-at-business-in-moreno-valley/","2019-04-13",2019
1976538,"April 13, 2021","2:30 PM",1618361407,"Maryland","Baltimore","2300 block of Hoffman St","N/A",39.307,-76.5852,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://baltimore.cbslocal.com/2021/04/13/4-men-shot-by-at-least-2-people-while-playing-dice-game-tuesday-afternoon-in-east-baltimore-police-say/","2021-04-13",2021
2571130,"April 13, 2023","2:15 AM",1681415438,"New York","Bronx","1859 Westchester Ave","Isla Cafe",40.8327,-73.8639,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://nypost.com/2023/04/13/4-people-including-possible-bystanders-hurt-in-shooting-outside-nyc-restaurant-cops/","2023-04-13",2023
2571648,"April 13, 2023","8:50 PM",1682019002,"Michigan","Detroit","13570 block of Penrod St","N/A",42.3854,-83.2207,0,5,0,4,0,1,1,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap)","c(""https://www.clickondetroit.com/news/local/2023/04/14/3-people-shot-on-detroits-west-side/"", ""https://www.wxyz.com/news/police-4-shot-including-3-teens-in-detroit-after-dispute"", ""https://www.clickondetroit.com/news/local/2023/04/14/30-shots-fired-11-questioned-4-hurt-during-gun-battle-between-next-door-neighbors-in-detroit/"", ""https://www.cbsnews.com/detroit/news/fifth-person-involved-in-penrod-street-shooting-in-detroit/"", ""https://www.fox2detroit.com/news/pizza-delivered-to-wrong-detroit-house-leads-to-shootout-that-injured-4-including-2-teens"", 
""https://www.cbsnews.com/detroit/news/detroit-man-charged-in-penrod-street-shootings/"", ""https://www.detroitnews.com/story/news/local/detroit-city/2023/04/17/detroit-man-shooting-teens-food-order-wrong-address/70122510007/"", ""https://www.fox2detroit.com/news/detroit-pizza-delivery-shooting-suspects-bond-reduced-to-5k-after-defense-argues-he-wasnt-shooter"")","2023-04-13",2023
2879189,"April 13, 2024","9:18 PM",1725631602,"Illinois","Chicago","2021 W 52nd St","N/A",41.7987,-87.6754,1,10,1,10,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Child Involved Incident, Child killed (not child shooter), Child injured (not child shooter), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC, Gang involvement, Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","c(""https://www.wsbtv.com/news/trending/least-8-people-including-3-children-shot-chicago-intersection/C5NLVK6M6NDBZFCWGN46OJTVNA/"", ""https://abc7chicago.com/chicago-mass-shooting-back-of-the-yards-52nd-street-damen-avenue/14661412/"", ""https://www.fox32chicago.com/news/chicago-mass-shooting-south-side-child-killed"", ""https://wgntv.com/news/chicagocrime/2-kids-shot-during-mass-shooting-in-chicagos-back-of-the-yard-remain-in-icu/"", ""https://abc7chicago.com/chicago-violence-deadly-back-of-the-yards-mass-shooting-surveillance-video/14683232/"", 
""https://chicago.suntimes.com/news/2024/04/19/chicago-back-of-the-yards-mass-shooting-aaron-isaiah-monica-mendez"", ""https://www.chicagotribune.com/2024/09/04/new-city-man-charged-in-shooting-that-killed-9-year-old-ariana-molina/"", ""https://www.cbsnews.com/chicago/news/man-charged-in-chicago-mass-shooting-that-left-girl-dead-10-other-people-injured/"")","2024-04-13",2024
2880957,"April 13, 2024","4:00 AM",1713240450,"Mississippi","Coldwater","W Central St","N/A",34.6879,-89.9825,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.fox13memphis.com/news/watch-man-dead-and-3-others-injured-after-a-shooting-in-north-mississippi/video_a4ae2675-eaac-5673-aacf-40e6336ac561.html","2024-04-13",2024
2879659,"April 13, 2024","10:00 PM",1743136414,"Arkansas","Wynne","441 Martin Luther King S","Car Wash",35.2275,-90.7943,1,9,1,9,0,0,4,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC, Possession of gun by felon or prohibited person","c(""http://www.imbodenlive.com/2024/04/14/one-dead-at-least-9-injured-in-wynne-block-party-shooting/"", ""https://www.whiterivernow.com/2024/04/17/arkansas-state-police-arrest-four-suspects-in-wynne-block-party-shooting-that-left-one-dead-9-injured/"", ""https://www.kjnbtv.com/homepage/wynne-block-party-shooting-leaves-community-in-grief-as-witness-accounts-unveil-tragic-night/article_8acc6170-fcda-11ee-97c8-77ea320fcd38.html"", ""https://thewynneprogress.com/pre-trial-hearing-set-for-four-men-charged-in-wynne-prom-night-shooting/"", 
""https://thewynneprogress.com/four-suspects-in-wynne-prom-night-shooting-to-face-separate-trials-in-early-2025/"", ""https://www.whiterivernow.com/2025/01/29/teen-pleads-guilty-in-fatal-wynne-block-party-shooting/"", ""https://thewynneprogress.com/pre-trial-hearing-for-suspects-in-wynne-prom-night-shooting-set-for-march-25/"")","2024-04-13",2024
2880895,"April 13, 2024","1:55 AM",1713501782,"Georgia","Albany","300 E Broad Ave","Big Daddy's Lounge & Club",31.5764,-84.1421,0,4,0,4,0,0,6,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment, Gang involvement, Possession of gun by felon or prohibited person","c(""https://www.walb.com/2024/04/15/2-injured-following-early-morning-shooting-albany-club/"", ""https://www.albanyherald.com/news/albany-police-charge-12-suspects-in-reported-gang-fight-that-left-four-with-gunshot-wounds/article_c344bdb8-fce4-11ee-a847-071f553b8775.html"")","2024-04-13",2024
3184539,"April 13, 2025","11:40 PM",1744660651,"Missouri","Saint Louis","3800 block of Natural Bridge Ave","Fairground Park",38.6627,-90.2204,1,4,1,4,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Park - City, State, National, House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://fox2now.com/news/missouri/1-dead-4-injured-after-shooting-in-north-st-louis/"", ""https://www.ksdk.com/article/news/crime/fairgrounds-park-mass-shooting-st-louis/63-656e1585-2f6e-491a-85a3-66e013567b3c"")","2025-04-13",2025
3184200,"April 13, 2025","7:30 PM",1755826121,"Arkansas","Conway","600 5th Ave","5th Avenue Park",35.088,-92.4233,2,9,2,9,0,0,4,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Child Involved Incident, Child injured (not child shooter), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap), Park - City, State, National, House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.facebook.com/alwaysmakegoodchoices/posts/pfbid0gP24NumqYM1W3w3CWmAoDdGoa65TtiQxmV8bDfohMyMYn9KhS8E4s8E3Tzs7QPTFl"", ""https://www.thv11.com/article/news/local/conway-police-investigating-sunday-shooting/91-ae5cce7e-54ab-4402-9f73-712eeaed21c6"", ""https://www.facebook.com/permalink.php?story_fbid=pfbid07SPUDEgjib4mC2K37ycjA5f1brqe6S97xEXvgTKDChXK3N5L8NwLpx9naDGFnB7al&id=61564018231627"", ""https://www.facebook.com/OfficerTommyNorman/posts/pfbid02UaANDEDBz6bWahriq7ETANt6ipdzoE5qM9WRF8o6wMXaYiqn85XvrF2UFuA2iWFwl"", 
""https://www.thv11.com/article/news/crime/conway-arkansas-mass-shooting-update/91-ac1fb94c-5255-4471-b52f-4631bfbec273"", ""https://www.facebook.com/theheatmag/posts/pfbid0X1VD8KYtgYJTCFD3Qgo1oENfshsnLTqU7YnW2KjWoYAWi5yjEC4yfXwUi12m7imol"", ""https://www.4029tv.com/article/conway-park-shootings-arkansas/64592923"", ""https://www.facebook.com/conwaypd/posts/pfbid031A6G8iNAd8r7wZyKTnq9NkKVH6Lr3eSL6aYBHuWDNs85NwLwvpV5cojqhAfDKm9Zl?__cft__[0]=AZX67HSJFB7ENvXF8PYtJtrbawdxKgYTQ4KHEj8Qd6hsp10PG6bUvqpsG2-GAmOzg-LiAwLpv4FlhHNU1HQN""
)","2025-04-13",2025
3184153,"April 13, 2025","8:30 PM",1747934758,"Louisiana","New Orleans","100 block of Decatur St","French Quarter Fest",29.952,-90.0671,0,5,0,5,0,0,2,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap), Parade - Festival - Carnival [Temporary Locations], Concert, Possession of gun by felon or prohibited person","c(""https://x.com/lilyrcummings/status/1911599125184839728"", ""https://www.wwltv.com/article/news/crime/nopd-four-shot-in-quarter-on-the-final-day-of-french-quarter-fest/289-62b5bafd-9e45-48ab-b847-8a32a32ed31c"", ""https://www.wwltv.com/article/news/local/french-quarter-shooting-five-shot-suspect-arrested/289-41fd3221-dfa1-49a0-a230-9f2347cf96c3"", ""https://www.nola.com/news/crime_police/french-quarter-fest-shooting-arrest/article_701a9c57-f700-4d52-a52e-ba5a258c9124.html"")","2025-04-13",2025
3184142,"April 13, 2025","3:30 AM",1744734419,"Florida","Daytona Beach","155 Ontario Ct","Lakeside Village",29.1953,-81.0256,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.fox35orlando.com/news/1-dead-3-injured-daytona-beach-shooting-early-morning"", ""https://www.clickorlando.com/news/local/2025/04/13/3-hospitalized-1-found-dead-after-daytona-beach-shooting/"")","2025-04-13",2025
156828,"April 14, 2014","N/A",1748638121,"District of Columbia","Washington","1909 19th St SE","N/A",38.8684,-76.9773,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","http://www.wusa9.com/story/news/local/dc/2014/04/14/four-shot-in-southeast-dc/7691681/","2014-04-14",2014
1371024,"April 14, 2019","12:34 AM",1565559901,"California","Vallejo","100 block of Princeton Ave","N/A",38.1506,-122.251,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.mercurynews.com/2019/04/14/vallejo-police-investigating-murder-after-four-people-shot-early-sunday-one-who-died/"", ""https://www.dailyrepublic.com/all-dr-news/solano-news/crime-solano-county-courts/1-man-dead-3-people-injured-after-gunfire-in-vallejo/"", ""https://www.timesheraldonline.com/2019/04/15/more-information-sought-on-vallejos-fourth-homicide-of-2019/"")","2019-04-14",2019
1371065,"April 14, 2019","1:30 AM",1595019477,"California","Stockton","2539 E Main St","El Tahur Sports Bar",37.955,-121.251,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","c(""https://www.recordnet.com/news/20190414/four-injured-one-critically-when-gunman-opens-fire-inside-southeast-stockton-bar"", ""https://www.kcra.com/article/4-hurt-stockton-bar-shooting-police/27140962"")","2019-04-14",2019
